id,subcategory_id,name,price,stock_quantity,unit,sku,barcode,description,quality
1113,58,Category_58 Item 9,5.94,0,box,SKU-001113,4596488319216,High quality category_58 item 9 available in our store,neutral
1114,58,Category_58 Item 10,12.55,122,bag,SKU-001114,3424912896594,High quality category_58 item 10 available in our store,neutral
1115,58,Organic Category_58 Item 1,16.36,57,lb,SKU-001115,9949732033195,High quality organic category_58 item 1 available in our store,neutral
1116,58,Premium Category_58 Item 1,16.15,137,oz,SKU-001116,2227051028762,High quality premium category_58 item 1 available in our store,good
1117,58,Category_58 Item 1 - Family Size,4.0,23,oz,SKU-001117,7548138666758,High quality category_58 item 1 - family size available in our store,poor
1118,58,Category_58 Item 1 - Single Serve,2.2,117,pack,SKU-001118,4858193242686,High quality category_58 item 1 - single serve available in our store,neutral
1119,58,Organic Category_58 Item 2,4.45,98,bottle,SKU-001119,7741865205751,High quality organic category_58 item 2 available in our store,neutral
1120,58,Premium Category_58 Item 2,22.79,91,bag,SKU-001120,6398365203759,High quality premium category_58 item 2 available in our store,neutral
1121,58,Category_58 Item 2 - Family Size,19.21,49,lb,SKU-001121,8309451548096,High quality category_58 item 2 - family size available in our store,neutral
1122,58,Category_58 Item 2 - Single Serve,8.33,16,pack,SKU-001122,4047604409071,High quality category_58 item 2 - single serve available in our store,good
1123,58,Organic Category_58 Item 3,15.3,0,lb,SKU-001123,9772781050925,High quality organic category_58 item 3 available in our store,good
1124,58,Premium Category_58 Item 3,15.7,30,each,SKU-001124,2216107051847,High quality premium category_58 item 3 available in our store,neutral
1125,58,Category_58 Item 3 - Family Size,15.53,137,each,SKU-001125,3905529580668,High quality category_58 item 3 - family size available in our store,good
1126,58,Category_58 Item 3 - Single Serve,2.07,36,bag,SKU-001126,0138241270491,High quality category_58 item 3 - single serve available in our store,good
1127,59,Category_59 Item 1,4.63,33,lb,SKU-001127,3862044851577,High quality category_59 item 1 available in our store,good
1128,59,Category_59 Item 2,5.6,24,bag,SKU-001128,9197111212598,High quality category_59 item 2 available in our store,neutral
1129,59,Category_59 Item 3,1.95,27,lb,SKU-001129,0203571343242,High quality category_59 item 3 available in our store,neutral
1130,59,Category_59 Item 4,4.3,51,bag,SKU-001130,0642429563348,High quality category_59 item 4 available in our store,neutral
1131,59,Organic Category_59 Item 1,17.38,30,bottle,SKU-001131,3244741759552,High quality organic category_59 item 1 available in our store,good
1132,59,Premium Category_59 Item 1,22.69,11,box,SKU-001132,8720962893657,High quality premium category_59 item 1 available in our store,good
1133,59,Category_59 Item 1 - Family Size,10.35,43,bottle,SKU-001133,4358841834374,High quality category_59 item 1 - family size available in our store,good
1134,59,Category_59 Item 1 - Single Serve,4.64,148,lb,SKU-001134,4018272795599,High quality category_59 item 1 - single serve available in our store,neutral
1135,59,Organic Category_59 Item 2,14.93,40,lb,SKU-001135,6905150267553,High quality organic category_59 item 2 available in our store,good
1136,59,Premium Category_59 Item 2,1.93,72,bag,SKU-001136,1254278207978,High quality premium category_59 item 2 available in our store,neutral
1137,59,Category_59 Item 2 - Family Size,12.92,36,bottle,SKU-001137,9966734595766,High quality category_59 item 2 - family size available in our store,good
1138,59,Category_59 Item 2 - Single Serve,4.58,44,box,SKU-001138,4038166496906,High quality category_59 item 2 - single serve available in our store,neutral
1139,59,Organic Category_59 Item 3,18.41,22,bottle,SKU-001139,2824983922504,High quality organic category_59 item 3 available in our store,good
1140,59,Premium Category_59 Item 3,11.16,49,lb,SKU-001140,1425762702327,High quality premium category_59 item 3 available in our store,poor
1141,59,Category_59 Item 3 - Family Size,21.62,138,box,SKU-001141,4412336132854,High quality category_59 item 3 - family size available in our store,neutral
1142,59,Category_59 Item 3 - Single Serve,10.88,70,lb,SKU-001142,0725178637673,High quality category_59 item 3 - single serve available in our store,neutral
1143,60,Category_60 Item 1,8.45,40,bottle,SKU-001143,3162526546961,High quality category_60 item 1 available in our store,good
1144,60,Category_60 Item 2,6.45,53,bag,SKU-001144,8157903923553,High quality category_60 item 2 available in our store,neutral
1145,60,Category_60 Item 3,14.34,116,lb,SKU-001145,5809961327301,High quality category_60 item 3 available in our store,good
1146,60,Category_60 Item 4,9.05,0,pack,SKU-001146,3461562624467,High quality category_60 item 4 available in our store,neutral
1147,60,Category_60 Item 5,2.05,60,bottle,SKU-001147,7046226817155,High quality category_60 item 5 available in our store,neutral
1148,60,Category_60 Item 6,7.28,83,each,SKU-001148,1602529867073,High quality category_60 item 6 available in our store,good
1149,60,Category_60 Item 7,2.46,105,pack,SKU-001149,6604641978571,High quality category_60 item 7 available in our store,poor
1150,60,Category_60 Item 8,2.09,149,bag,SKU-001150,5851268612055,High quality category_60 item 8 available in our store,good
1151,60,Category_60 Item 9,4.23,116,each,SKU-001151,9438976074014,High quality category_60 item 9 available in our store,good
1152,60,Category_60 Item 10,11.79,91,oz,SKU-001152,7750954654080,High quality category_60 item 10 available in our store,good
1153,60,Category_60 Item 11,11.37,15,oz,SKU-001153,4245607540917,High quality category_60 item 11 available in our store,poor
1154,60,Organic Category_60 Item 1,10.25,87,each,SKU-001154,5086321812275,High quality organic category_60 item 1 available in our store,neutral
1155,60,Premium Category_60 Item 1,20.31,43,box,SKU-001155,6457938970150,High quality premium category_60 item 1 available in our store,poor
1156,60,Category_60 Item 1 - Family Size,4.8,125,pack,SKU-001156,5029168154665,High quality category_60 item 1 - family size available in our store,neutral
1157,60,Category_60 Item 1 - Single Serve,13.54,71,lb,SKU-001157,0241613944989,High quality category_60 item 1 - single serve available in our store,neutral
1158,60,Organic Category_60 Item 2,6.55,148,each,SKU-001158,8305973642489,High quality organic category_60 item 2 available in our store,neutral
1159,60,Premium Category_60 Item 2,4.98,1,bag,SKU-001159,0962440630622,High quality premium category_60 item 2 available in our store,good
1160,60,Category_60 Item 2 - Family Size,16.41,8,bag,SKU-001160,4479513305319,High quality category_60 item 2 - family size available in our store,good
1161,60,Category_60 Item 2 - Single Serve,12.96,25,bag,SKU-001161,9497969586781,High quality category_60 item 2 - single serve available in our store,good
1162,60,Organic Category_60 Item 3,19.85,104,each,SKU-001162,0555572773826,High quality organic category_60 item 3 available in our store,good
1163,60,Premium Category_60 Item 3,13.43,122,bottle,SKU-001163,6460917851388,High quality premium category_60 item 3 available in our store,neutral
1164,60,Category_60 Item 3 - Family Size,28.04,6,bag,SKU-001164,5445770299295,High quality category_60 item 3 - family size available in our store,good
1165,60,Category_60 Item 3 - Single Serve,11.54,47,pack,SKU-001165,5966048736828,High quality category_60 item 3 - single serve available in our store,neutral
1166,61,Category_61 Item 1,13.9,18,bag,SKU-001166,6911633194223,High quality category_61 item 1 available in our store,good
1167,61,Category_61 Item 2,1.48,109,pack,SKU-001167,6865369455151,High quality category_61 item 2 available in our store,poor
1168,61,Category_61 Item 3,9.13,53,pack,SKU-001168,8886367747220,High quality category_61 item 3 available in our store,neutral
1169,61,Category_61 Item 4,6.03,14,box,SKU-001169,6408572169660,High quality category_61 item 4 available in our store,neutral
1170,61,Organic Category_61 Item 1,18.12,93,bag,SKU-001170,6309329981996,High quality organic category_61 item 1 available in our store,good
1171,61,Premium Category_61 Item 1,5.56,17,box,SKU-001171,6059329715090,High quality premium category_61 item 1 available in our store,good
1172,61,Category_61 Item 1 - Family Size,26.19,29,bottle,SKU-001172,6883275327355,High quality category_61 item 1 - family size available in our store,poor
1173,61,Category_61 Item 1 - Single Serve,9.69,53,pack,SKU-001173,2410397739731,High quality category_61 item 1 - single serve available in our store,good
1174,61,Organic Category_61 Item 2,8.54,108,oz,SKU-001174,2781952371001,High quality organic category_61 item 2 available in our store,good
1175,61,Premium Category_61 Item 2,11.67,31,bag,SKU-001175,6876164819802,High quality premium category_61 item 2 available in our store,neutral
1176,61,Category_61 Item 2 - Family Size,15.31,94,pack,SKU-001176,7704605687613,High quality category_61 item 2 - family size available in our store,neutral
1177,61,Category_61 Item 2 - Single Serve,15.66,16,each,SKU-001177,1249125652377,High quality category_61 item 2 - single serve available in our store,good
1178,61,Organic Category_61 Item 3,3.81,73,lb,SKU-001178,3415177345477,High quality organic category_61 item 3 available in our store,good
1179,61,Premium Category_61 Item 3,17.14,52,box,SKU-001179,5749490228406,High quality premium category_61 item 3 available in our store,good
1180,61,Category_61 Item 3 - Family Size,14.31,33,bag,SKU-001180,3595442947749,High quality category_61 item 3 - family size available in our store,good
1181,61,Category_61 Item 3 - Single Serve,10.66,74,each,SKU-001181,2229464303948,High quality category_61 item 3 - single serve available in our store,poor
1182,62,Category_62 Item 1,13.51,133,bottle,SKU-001182,2904588679253,High quality category_62 item 1 available in our store,neutral
1183,62,Category_62 Item 2,10.83,83,bag,SKU-001183,2985856728729,High quality category_62 item 2 available in our store,neutral
1184,62,Category_62 Item 3,13.62,113,bag,SKU-001184,7601534332495,High quality category_62 item 3 available in our store,good
1185,62,Category_62 Item 4,12.83,43,pack,SKU-001185,1357790833509,High quality category_62 item 4 available in our store,good
1186,62,Category_62 Item 5,15.55,12,each,SKU-001186,6158148881075,High quality category_62 item 5 available in our store,good
1187,62,Category_62 Item 6,3.49,41,bottle,SKU-001187,9833423372093,High quality category_62 item 6 available in our store,good
1188,62,Category_62 Item 7,3.62,39,each,SKU-001188,4841312840337,High quality category_62 item 7 available in our store,good
1189,62,Organic Category_62 Item 1,7.32,66,oz,SKU-001189,3997718051370,High quality organic category_62 item 1 available in our store,neutral
1190,62,Premium Category_62 Item 1,2.1,88,each,SKU-001190,1717318939746,High quality premium category_62 item 1 available in our store,neutral
1191,62,Category_62 Item 1 - Family Size,5.87,6,bag,SKU-001191,9096173997040,High quality category_62 item 1 - family size available in our store,neutral
1192,62,Category_62 Item 1 - Single Serve,15.21,0,each,SKU-001192,6947258784440,High quality category_62 item 1 - single serve available in our store,neutral
1193,62,Organic Category_62 Item 2,21.85,75,bag,SKU-001193,8354884712705,High quality organic category_62 item 2 available in our store,poor
1194,62,Premium Category_62 Item 2,22.1,37,pack,SKU-001194,5877221641757,High quality premium category_62 item 2 available in our store,poor
1195,62,Category_62 Item 2 - Family Size,15.11,122,lb,SKU-001195,8231334845872,High quality category_62 item 2 - family size available in our store,neutral
1196,62,Category_62 Item 2 - Single Serve,5.61,102,box,SKU-001196,1493925236224,High quality category_62 item 2 - single serve available in our store,good
1197,62,Organic Category_62 Item 3,2.93,49,box,SKU-001197,9258796434740,High quality organic category_62 item 3 available in our store,neutral
1198,62,Premium Category_62 Item 3,16.46,21,box,SKU-001198,5245557469664,High quality premium category_62 item 3 available in our store,neutral
1199,62,Category_62 Item 3 - Family Size,33.52,100,each,SKU-001199,0606527403340,High quality category_62 item 3 - family size available in our store,neutral
1200,62,Category_62 Item 3 - Single Serve,8.66,14,bottle,SKU-001200,4505665883396,High quality category_62 item 3 - single serve available in our store,good
1201,63,Category_63 Item 1,6.53,95,lb,SKU-001201,8741132579706,High quality category_63 item 1 available in our store,good
1202,63,Category_63 Item 2,15.65,143,lb,SKU-001202,6734996010548,High quality category_63 item 2 available in our store,poor
1203,63,Category_63 Item 3,12.11,106,pack,SKU-001203,8574172156220,High quality category_63 item 3 available in our store,good
1204,63,Category_63 Item 4,11.91,108,bottle,SKU-001204,9493817359842,High quality category_63 item 4 available in our store,good
1205,63,Category_63 Item 5,9.8,22,each,SKU-001205,8840215573256,High quality category_63 item 5 available in our store,good
1206,63,Category_63 Item 6,14.0,85,lb,SKU-001206,7375534490218,High quality category_63 item 6 available in our store,neutral
1207,63,Category_63 Item 7,6.63,1,bag,SKU-001207,6667080850969,High quality category_63 item 7 available in our store,good
1208,63,Category_63 Item 8,3.61,118,bottle,SKU-001208,0858749511918,High quality category_63 item 8 available in our store,poor
1209,63,Category_63 Item 9,3.98,97,oz,SKU-001209,8182819793167,High quality category_63 item 9 available in our store,good
1210,63,Category_63 Item 10,13.38,149,oz,SKU-001210,4772512957863,High quality category_63 item 10 available in our store,neutral
1211,63,Organic Category_63 Item 1,7.3,39,oz,SKU-001211,0694096003566,High quality organic category_63 item 1 available in our store,neutral
1212,63,Premium Category_63 Item 1,13.43,73,bag,SKU-001212,2439587395922,High quality premium category_63 item 1 available in our store,poor
1213,63,Category_63 Item 1 - Family Size,16.2,70,bag,SKU-001213,3234210890282,High quality category_63 item 1 - family size available in our store,good
1214,63,Category_63 Item 1 - Single Serve,12.17,148,bag,SKU-001214,5155333426432,High quality category_63 item 1 - single serve available in our store,poor
1215,63,Organic Category_63 Item 2,15.47,30,oz,SKU-001215,3502716073608,High quality organic category_63 item 2 available in our store,neutral
1216,63,Premium Category_63 Item 2,17.74,14,each,SKU-001216,7763369112892,High quality premium category_63 item 2 available in our store,poor
1217,63,Category_63 Item 2 - Family Size,4.88,69,oz,SKU-001217,8123179556337,High quality category_63 item 2 - family size available in our store,poor
1218,63,Category_63 Item 2 - Single Serve,6.33,74,oz,SKU-001218,1857481700665,High quality category_63 item 2 - single serve available in our store,poor
1219,63,Organic Category_63 Item 3,14.44,46,pack,SKU-001219,6155416431673,High quality organic category_63 item 3 available in our store,neutral
1220,63,Premium Category_63 Item 3,15.76,77,oz,SKU-001220,0450232902823,High quality premium category_63 item 3 available in our store,neutral
1221,63,Category_63 Item 3 - Family Size,4.63,36,lb,SKU-001221,2700934596263,High quality category_63 item 3 - family size available in our store,good
1222,63,Category_63 Item 3 - Single Serve,12.67,105,oz,SKU-001222,2282251207348,High quality category_63 item 3 - single serve available in our store,good
1223,64,Category_64 Item 1,3.31,56,pack,SKU-001223,6549500507021,High quality category_64 item 1 available in our store,poor
1224,64,Category_64 Item 2,10.19,134,pack,SKU-001224,6086982210532,High quality category_64 item 2 available in our store,neutral
1225,64,Category_64 Item 3,12.33,29,bag,SKU-001225,1611776872907,High quality category_64 item 3 available in our store,good
1226,64,Category_64 Item 4,13.27,4,bag,SKU-001226,4774258591776,High quality category_64 item 4 available in our store,neutral
1227,64,Category_64 Item 5,3.08,113,box,SKU-001227,9323822311644,High quality category_64 item 5 available in our store,poor
1228,64,Category_64 Item 6,3.57,77,lb,SKU-001228,9133424579881,High quality category_64 item 6 available in our store,good
1229,64,Category_64 Item 7,2.92,36,bottle,SKU-001229,9425652906035,High quality category_64 item 7 available in our store,good
1230,64,Organic Category_64 Item 1,3.67,0,lb,SKU-001230,2020326509771,High quality organic category_64 item 1 available in our store,good
1231,64,Premium Category_64 Item 1,9.83,8,pack,SKU-001231,5396737948711,High quality premium category_64 item 1 available in our store,neutral
1232,64,Category_64 Item 1 - Family Size,17.14,11,lb,SKU-001232,4855245787157,High quality category_64 item 1 - family size available in our store,good
1233,64,Category_64 Item 1 - Single Serve,2.44,31,box,SKU-001233,8415608213714,High quality category_64 item 1 - single serve available in our store,poor
1234,64,Organic Category_64 Item 2,5.31,23,each,SKU-001234,1842547681828,High quality organic category_64 item 2 available in our store,poor
1235,64,Premium Category_64 Item 2,21.44,41,pack,SKU-001235,6832303589296,High quality premium category_64 item 2 available in our store,neutral
1236,64,Category_64 Item 2 - Family Size,8.77,25,pack,SKU-001236,8808583825216,High quality category_64 item 2 - family size available in our store,good
1237,64,Category_64 Item 2 - Single Serve,4.24,49,oz,SKU-001237,2932896340640,High quality category_64 item 2 - single serve available in our store,neutral
1238,64,Organic Category_64 Item 3,1.73,54,box,SKU-001238,6867752401486,High quality organic category_64 item 3 available in our store,good
1239,64,Premium Category_64 Item 3,15.03,27,each,SKU-001239,4399106227234,High quality premium category_64 item 3 available in our store,poor
1240,64,Category_64 Item 3 - Family Size,13.67,104,lb,SKU-001240,6266933513428,High quality category_64 item 3 - family size available in our store,good
1241,64,Category_64 Item 3 - Single Serve,7.98,133,each,SKU-001241,6192372450188,High quality category_64 item 3 - single serve available in our store,good
1242,65,Category_65 Item 1,9.35,10,lb,SKU-001242,4819737418974,High quality category_65 item 1 available in our store,good
1243,65,Category_65 Item 2,5.24,79,bottle,SKU-001243,2154064176923,High quality category_65 item 2 available in our store,good
1244,65,Category_65 Item 3,9.3,74,pack,SKU-001244,7438119953765,High quality category_65 item 3 available in our store,poor
1245,65,Category_65 Item 4,14.41,121,bottle,SKU-001245,6014448564516,High quality category_65 item 4 available in our store,good
1246,65,Category_65 Item 5,11.1,26,bag,SKU-001246,0173973964171,High quality category_65 item 5 available in our store,neutral
1247,65,Category_65 Item 6,2.27,36,bag,SKU-001247,8996986091915,High quality category_65 item 6 available in our store,neutral
1248,65,Category_65 Item 7,2.52,43,lb,SKU-001248,9113599660577,High quality category_65 item 7 available in our store,good
1249,65,Category_65 Item 8,3.99,103,lb,SKU-001249,7980660392055,High quality category_65 item 8 available in our store,good
1250,65,Organic Category_65 Item 1,14.06,148,box,SKU-001250,1460745553473,High quality organic category_65 item 1 available in our store,neutral
1251,65,Premium Category_65 Item 1,15.33,121,bottle,SKU-001251,0574238856529,High quality premium category_65 item 1 available in our store,good
1252,65,Category_65 Item 1 - Family Size,14.0,116,lb,SKU-001252,7155983541163,High quality category_65 item 1 - family size available in our store,good
1253,65,Category_65 Item 1 - Single Serve,4.45,34,lb,SKU-001253,5972634755753,High quality category_65 item 1 - single serve available in our store,good
1254,65,Organic Category_65 Item 2,3.24,45,bag,SKU-001254,2250139488486,High quality organic category_65 item 2 available in our store,good
1255,65,Premium Category_65 Item 2,8.71,19,bottle,SKU-001255,8269131196422,High quality premium category_65 item 2 available in our store,neutral
1256,65,Category_65 Item 2 - Family Size,21.14,127,bag,SKU-001256,5856261499153,High quality category_65 item 2 - family size available in our store,neutral
1257,65,Category_65 Item 2 - Single Serve,13.13,0,box,SKU-001257,3703824073331,High quality category_65 item 2 - single serve available in our store,neutral
1258,65,Organic Category_65 Item 3,27.39,30,bag,SKU-001258,3732043097767,High quality organic category_65 item 3 available in our store,poor
1259,65,Premium Category_65 Item 3,9.32,45,box,SKU-001259,8893628969642,High quality premium category_65 item 3 available in our store,neutral
1260,65,Category_65 Item 3 - Family Size,23.03,110,each,SKU-001260,5465535851254,High quality category_65 item 3 - family size available in our store,good
1261,65,Category_65 Item 3 - Single Serve,12.45,145,bottle,SKU-001261,3892187851936,High quality category_65 item 3 - single serve available in our store,neutral
1262,66,Category_66 Item 1,8.13,40,box,SKU-001262,5837490797791,High quality category_66 item 1 available in our store,good
1263,66,Category_66 Item 2,9.86,96,box,SKU-001263,6120878057211,High quality category_66 item 2 available in our store,neutral
1264,66,Category_66 Item 3,5.26,15,lb,SKU-001264,5149409762630,High quality category_66 item 3 available in our store,good
1265,66,Category_66 Item 4,6.49,149,lb,SKU-001265,7484539862897,High quality category_66 item 4 available in our store,neutral
1266,66,Category_66 Item 5,6.7,109,oz,SKU-001266,5090591191862,High quality category_66 item 5 available in our store,good
1267,66,Category_66 Item 6,1.84,62,each,SKU-001267,2339220715110,High quality category_66 item 6 available in our store,good
1268,66,Category_66 Item 7,2.26,16,pack,SKU-001268,6966672521455,High quality category_66 item 7 available in our store,good
1269,66,Category_66 Item 8,1.29,83,lb,SKU-001269,2647124633516,High quality category_66 item 8 available in our store,poor
1270,66,Category_66 Item 9,9.51,0,oz,SKU-001270,5718409080510,High quality category_66 item 9 available in our store,good
1271,66,Category_66 Item 10,1.32,81,bag,SKU-001271,2080056409956,High quality category_66 item 10 available in our store,good
1272,66,Category_66 Item 11,2.46,125,lb,SKU-001272,1239728351296,High quality category_66 item 11 available in our store,good
1273,66,Organic Category_66 Item 1,14.24,86,each,SKU-001273,5927282709085,High quality organic category_66 item 1 available in our store,good
1274,66,Premium Category_66 Item 1,11.28,19,pack,SKU-001274,1441529821735,High quality premium category_66 item 1 available in our store,good
1275,66,Category_66 Item 1 - Family Size,8.48,146,bag,SKU-001275,9295786718152,High quality category_66 item 1 - family size available in our store,neutral
1276,66,Category_66 Item 1 - Single Serve,15.36,148,lb,SKU-001276,3523736050790,High quality category_66 item 1 - single serve available in our store,good
1277,66,Organic Category_66 Item 2,14.41,109,each,SKU-001277,1815899886838,High quality organic category_66 item 2 available in our store,good
1278,66,Premium Category_66 Item 2,20.06,76,bag,SKU-001278,4527346666173,High quality premium category_66 item 2 available in our store,good
1279,66,Category_66 Item 2 - Family Size,12.07,131,bag,SKU-001279,0715879647408,High quality category_66 item 2 - family size available in our store,neutral
1280,66,Category_66 Item 2 - Single Serve,14.2,132,pack,SKU-001280,8031499825081,High quality category_66 item 2 - single serve available in our store,good
1281,66,Organic Category_66 Item 3,18.47,119,oz,SKU-001281,0046358068828,High quality organic category_66 item 3 available in our store,neutral
1282,66,Premium Category_66 Item 3,16.96,111,box,SKU-001282,8503172351373,High quality premium category_66 item 3 available in our store,good
1283,66,Category_66 Item 3 - Family Size,7.29,61,each,SKU-001283,3990063140355,High quality category_66 item 3 - family size available in our store,neutral
1284,66,Category_66 Item 3 - Single Serve,13.65,105,oz,SKU-001284,2635602293949,High quality category_66 item 3 - single serve available in our store,poor
1285,67,Category_67 Item 1,13.68,68,pack,SKU-001285,6943460666437,High quality category_67 item 1 available in our store,good
1286,67,Category_67 Item 2,11.29,60,bag,SKU-001286,7490607231113,High quality category_67 item 2 available in our store,good
1287,67,Category_67 Item 3,1.41,79,bag,SKU-001287,2712852464845,High quality category_67 item 3 available in our store,poor
1288,67,Category_67 Item 4,7.32,9,each,SKU-001288,4941163187329,High quality category_67 item 4 available in our store,good
1289,67,Category_67 Item 5,4.87,71,bottle,SKU-001289,8077113062111,High quality category_67 item 5 available in our store,neutral
1290,67,Category_67 Item 6,1.62,0,pack,SKU-001290,3695727908332,High quality category_67 item 6 available in our store,poor
1291,67,Category_67 Item 7,2.25,76,pack,SKU-001291,5090254257300,High quality category_67 item 7 available in our store,poor
1292,67,Organic Category_67 Item 1,23.15,23,bag,SKU-001292,6624813235707,High quality organic category_67 item 1 available in our store,neutral
1293,67,Premium Category_67 Item 1,3.93,128,lb,SKU-001293,7139848228505,High quality premium category_67 item 1 available in our store,neutral
1294,67,Category_67 Item 1 - Family Size,32.79,64,bag,SKU-001294,1168809255027,High quality category_67 item 1 - family size available in our store,good
1295,67,Category_67 Item 1 - Single Serve,2.82,80,oz,SKU-001295,1306090691302,High quality category_67 item 1 - single serve available in our store,neutral
1296,67,Organic Category_67 Item 2,21.53,108,each,SKU-001296,9810796496731,High quality organic category_67 item 2 available in our store,good
1297,67,Premium Category_67 Item 2,22.74,65,pack,SKU-001297,7945772785324,High quality premium category_67 item 2 available in our store,good
1298,67,Category_67 Item 2 - Family Size,14.31,81,box,SKU-001298,4264250642076,High quality category_67 item 2 - family size available in our store,neutral
1299,67,Category_67 Item 2 - Single Serve,15.44,37,oz,SKU-001299,6836253666779,High quality category_67 item 2 - single serve available in our store,good
1300,67,Organic Category_67 Item 3,8.91,8,pack,SKU-001300,7675556283332,High quality organic category_67 item 3 available in our store,neutral
1301,67,Premium Category_67 Item 3,3.17,61,oz,SKU-001301,3939578654360,High quality premium category_67 item 3 available in our store,good
1302,67,Category_67 Item 3 - Family Size,26.95,31,box,SKU-001302,2718749603359,High quality category_67 item 3 - family size available in our store,poor
1303,67,Category_67 Item 3 - Single Serve,6.82,100,oz,SKU-001303,8268627036921,High quality category_67 item 3 - single serve available in our store,poor
1304,68,Category_68 Item 1,5.45,41,bag,SKU-001304,4926932657326,High quality category_68 item 1 available in our store,poor
1305,68,Category_68 Item 2,12.49,0,pack,SKU-001305,7599801110009,High quality category_68 item 2 available in our store,poor
1306,68,Category_68 Item 3,13.34,125,bag,SKU-001306,5155323415958,High quality category_68 item 3 available in our store,poor
1307,68,Category_68 Item 4,5.98,108,pack,SKU-001307,9775244182225,High quality category_68 item 4 available in our store,good
1308,68,Category_68 Item 5,4.9,16,oz,SKU-001308,6189628874317,High quality category_68 item 5 available in our store,neutral
1309,68,Category_68 Item 6,9.21,83,bag,SKU-001309,2710267672091,High quality category_68 item 6 available in our store,neutral
1310,68,Category_68 Item 7,10.61,47,bottle,SKU-001310,5799270795512,High quality category_68 item 7 available in our store,neutral
1311,68,Organic Category_68 Item 1,1.37,78,oz,SKU-001311,5122946213544,High quality organic category_68 item 1 available in our store,good
1312,68,Premium Category_68 Item 1,7.71,33,pack,SKU-001312,1597099625430,High quality premium category_68 item 1 available in our store,good
1313,68,Category_68 Item 1 - Family Size,27.39,34,oz,SKU-001313,8480752034478,High quality category_68 item 1 - family size available in our store,neutral
1314,68,Category_68 Item 1 - Single Serve,5.9,72,each,SKU-001314,6504715802903,High quality category_68 item 1 - single serve available in our store,good
1315,68,Organic Category_68 Item 2,9.83,0,each,SKU-001315,9046376604658,High quality organic category_68 item 2 available in our store,good
1316,68,Premium Category_68 Item 2,14.68,58,lb,SKU-001316,5866525483743,High quality premium category_68 item 2 available in our store,good
1317,68,Category_68 Item 2 - Family Size,18.62,102,box,SKU-001317,4171581021312,High quality category_68 item 2 - family size available in our store,good
1318,68,Category_68 Item 2 - Single Serve,2.33,94,each,SKU-001318,2512931100592,High quality category_68 item 2 - single serve available in our store,good
1319,68,Organic Category_68 Item 3,17.2,116,pack,SKU-001319,1297519102311,High quality organic category_68 item 3 available in our store,good
1320,68,Premium Category_68 Item 3,15.37,68,oz,SKU-001320,2110633016588,High quality premium category_68 item 3 available in our store,good
1321,68,Category_68 Item 3 - Family Size,12.27,55,pack,SKU-001321,3737927490726,High quality category_68 item 3 - family size available in our store,neutral
1322,68,Category_68 Item 3 - Single Serve,7.26,104,pack,SKU-001322,8012342893112,High quality category_68 item 3 - single serve available in our store,good
1323,69,Category_69 Item 1,4.52,115,each,SKU-001323,3253269496849,High quality category_69 item 1 available in our store,neutral
1324,69,Category_69 Item 2,7.86,2,bag,SKU-001324,3645380442100,High quality category_69 item 2 available in our store,good
1325,69,Category_69 Item 3,11.39,54,bottle,SKU-001325,1750961701599,High quality category_69 item 3 available in our store,good
1326,69,Category_69 Item 4,9.95,18,lb,SKU-001326,5919457575748,High quality category_69 item 4 available in our store,good
1327,69,Category_69 Item 5,14.96,120,oz,SKU-001327,7583392056778,High quality category_69 item 5 available in our store,poor
1328,69,Category_69 Item 6,15.5,11,lb,SKU-001328,5677722660253,High quality category_69 item 6 available in our store,neutral
1329,69,Category_69 Item 7,5.53,101,bottle,SKU-001329,6265062292310,High quality category_69 item 7 available in our store,poor
1330,69,Category_69 Item 8,9.38,148,each,SKU-001330,0672453076248,High quality category_69 item 8 available in our store,neutral
1331,69,Organic Category_69 Item 1,25.81,33,lb,SKU-001331,8433797662700,High quality organic category_69 item 1 available in our store,neutral
1332,69,Premium Category_69 Item 1,3.96,11,each,SKU-001332,5115794238739,High quality premium category_69 item 1 available in our store,poor
1333,69,Category_69 Item 1 - Family Size,9.12,110,oz,SKU-001333,6704254969192,High quality category_69 item 1 - family size available in our store,good
1334,69,Category_69 Item 1 - Single Serve,13.43,67,box,SKU-001334,2845525971071,High quality category_69 item 1 - single serve available in our store,poor
1335,69,Organic Category_69 Item 2,10.28,38,box,SKU-001335,5633535748595,High quality organic category_69 item 2 available in our store,neutral
1336,69,Premium Category_69 Item 2,15.97,38,lb,SKU-001336,5325939933799,High quality premium category_69 item 2 available in our store,good
1337,69,Category_69 Item 2 - Family Size,9.76,111,lb,SKU-001337,7058162951879,High quality category_69 item 2 - family size available in our store,poor
1338,69,Category_69 Item 2 - Single Serve,1.6,91,bottle,SKU-001338,7941763425071,High quality category_69 item 2 - single serve available in our store,good
1339,69,Organic Category_69 Item 3,4.37,37,lb,SKU-001339,3305597824570,High quality organic category_69 item 3 available in our store,good
1340,69,Premium Category_69 Item 3,8.93,130,pack,SKU-001340,5983399140388,High quality premium category_69 item 3 available in our store,poor
1341,69,Category_69 Item 3 - Family Size,18.66,1,box,SKU-001341,8436604432404,High quality category_69 item 3 - family size available in our store,good
1342,69,Category_69 Item 3 - Single Serve,14.8,63,pack,SKU-001342,0615727682974,High quality category_69 item 3 - single serve available in our store,good
1343,70,Category_70 Item 1,1.38,31,bag,SKU-001343,5147439742929,High quality category_70 item 1 available in our store,poor
