id,subcategory_id,name,price,stock_quantity,unit,sku,barcode,description,quality,status,recommendation_date,reviewed_by,review_date,recommendation_source
1187,62,Category_62 Item 6,3.49,41,bottle,SKU-001187,9833423372093,High quality category_62 item 6 available in our store,good,approved,,,,
1188,62,Category_62 Item 7,3.62,39,each,SKU-001188,4841312840337,High quality category_62 item 7 available in our store,good,approved,,,,
1189,62,Organic Category_62 Item 1,7.32,66,oz,SKU-001189,3997718051370,High quality organic category_62 item 1 available in our store,neutral,approved,,,,
1190,62,Premium Category_62 Item 1,2.1,88,each,SKU-001190,1717318939746,High quality premium category_62 item 1 available in our store,neutral,approved,,,,
1191,62,Category_62 Item 1 - Family Size,5.87,6,bag,SKU-001191,9096173997040,High quality category_62 item 1 - family size available in our store,neutral,approved,,,,
1192,62,Category_62 Item 1 - Single Serve,15.21,0,each,SKU-001192,6947258784440,High quality category_62 item 1 - single serve available in our store,neutral,approved,,,,
1193,62,Organic Category_62 Item 2,21.85,75,bag,SKU-001193,8354884712705,High quality organic category_62 item 2 available in our store,poor,approved,,,,
1194,62,Premium Category_62 Item 2,22.1,37,pack,SKU-001194,5877221641757,High quality premium category_62 item 2 available in our store,poor,approved,,,,
1195,62,Category_62 Item 2 - Family Size,15.11,122,lb,SKU-001195,8231334845872,High quality category_62 item 2 - family size available in our store,neutral,approved,,,,
1196,62,Category_62 Item 2 - Single Serve,5.61,102,box,SKU-001196,1493925236224,High quality category_62 item 2 - single serve available in our store,good,approved,,,,
1197,62,Organic Category_62 Item 3,2.93,49,box,SKU-001197,9258796434740,High quality organic category_62 item 3 available in our store,neutral,approved,,,,
1198,62,Premium Category_62 Item 3,16.46,21,box,SKU-001198,5245557469664,High quality premium category_62 item 3 available in our store,neutral,approved,,,,
1199,62,Category_62 Item 3 - Family Size,33.52,100,each,SKU-001199,606527403340,High quality category_62 item 3 - family size available in our store,neutral,approved,,,,
1200,62,Category_62 Item 3 - Single Serve,8.66,14,bottle,SKU-001200,4505665883396,High quality category_62 item 3 - single serve available in our store,good,approved,,,,
1201,63,Category_63 Item 1,6.53,95,lb,SKU-001201,8741132579706,High quality category_63 item 1 available in our store,good,approved,,,,
1202,63,Category_63 Item 2,15.65,143,lb,SKU-001202,6734996010548,High quality category_63 item 2 available in our store,poor,approved,,,,
1203,63,Category_63 Item 3,12.11,106,pack,SKU-001203,8574172156220,High quality category_63 item 3 available in our store,good,approved,,,,
1204,63,Category_63 Item 4,11.91,108,bottle,SKU-001204,9493817359842,High quality category_63 item 4 available in our store,good,approved,,,,
1205,63,Category_63 Item 5,9.8,22,each,SKU-001205,8840215573256,High quality category_63 item 5 available in our store,good,approved,,,,
1206,63,Category_63 Item 6,14.0,85,lb,SKU-001206,7375534490218,High quality category_63 item 6 available in our store,neutral,approved,,,,
1207,63,Category_63 Item 7,6.63,1,bag,SKU-001207,6667080850969,High quality category_63 item 7 available in our store,good,approved,,,,
1208,63,Category_63 Item 8,3.61,118,bottle,SKU-001208,858749511918,High quality category_63 item 8 available in our store,poor,approved,,,,
1209,63,Category_63 Item 9,3.98,97,oz,SKU-001209,8182819793167,High quality category_63 item 9 available in our store,good,approved,,,,
1210,63,Category_63 Item 10,13.38,149,oz,SKU-001210,4772512957863,High quality category_63 item 10 available in our store,neutral,approved,,,,
1211,63,Organic Category_63 Item 1,7.3,39,oz,SKU-001211,694096003566,High quality organic category_63 item 1 available in our store,neutral,approved,,,,
1212,63,Premium Category_63 Item 1,13.43,73,bag,SKU-001212,2439587395922,High quality premium category_63 item 1 available in our store,poor,approved,,,,
1213,63,Category_63 Item 1 - Family Size,16.2,70,bag,SKU-001213,3234210890282,High quality category_63 item 1 - family size available in our store,good,approved,,,,
1214,63,Category_63 Item 1 - Single Serve,12.17,148,bag,SKU-001214,5155333426432,High quality category_63 item 1 - single serve available in our store,poor,approved,,,,
1215,63,Organic Category_63 Item 2,15.47,30,oz,SKU-001215,3502716073608,High quality organic category_63 item 2 available in our store,neutral,approved,,,,
1216,63,Premium Category_63 Item 2,17.74,14,each,SKU-001216,7763369112892,High quality premium category_63 item 2 available in our store,poor,approved,,,,
1217,63,Category_63 Item 2 - Family Size,4.88,69,oz,SKU-001217,8123179556337,High quality category_63 item 2 - family size available in our store,poor,approved,,,,
1218,63,Category_63 Item 2 - Single Serve,6.33,74,oz,SKU-001218,1857481700665,High quality category_63 item 2 - single serve available in our store,poor,approved,,,,
1219,63,Organic Category_63 Item 3,14.44,46,pack,SKU-001219,6155416431673,High quality organic category_63 item 3 available in our store,neutral,approved,,,,
1220,63,Premium Category_63 Item 3,15.76,77,oz,SKU-001220,450232902823,High quality premium category_63 item 3 available in our store,neutral,approved,,,,
1221,63,Category_63 Item 3 - Family Size,4.63,36,lb,SKU-001221,2700934596263,High quality category_63 item 3 - family size available in our store,good,approved,,,,
1222,63,Category_63 Item 3 - Single Serve,12.67,105,oz,SKU-001222,2282251207348,High quality category_63 item 3 - single serve available in our store,good,approved,,,,
1223,64,Category_64 Item 1,3.31,56,pack,SKU-001223,6549500507021,High quality category_64 item 1 available in our store,poor,approved,,,,
1224,64,Category_64 Item 2,10.19,134,pack,SKU-001224,6086982210532,High quality category_64 item 2 available in our store,neutral,approved,,,,
1225,64,Category_64 Item 3,12.33,29,bag,SKU-001225,1611776872907,High quality category_64 item 3 available in our store,good,approved,,,,
1226,64,Category_64 Item 4,13.27,4,bag,SKU-001226,4774258591776,High quality category_64 item 4 available in our store,neutral,approved,,,,
1227,64,Category_64 Item 5,3.08,113,box,SKU-001227,9323822311644,High quality category_64 item 5 available in our store,poor,approved,,,,
1228,64,Category_64 Item 6,3.57,77,lb,SKU-001228,9133424579881,High quality category_64 item 6 available in our store,good,approved,,,,
1229,64,Category_64 Item 7,2.92,36,bottle,SKU-001229,9425652906035,High quality category_64 item 7 available in our store,good,approved,,,,
1230,64,Organic Category_64 Item 1,3.67,0,lb,SKU-001230,2020326509771,High quality organic category_64 item 1 available in our store,good,approved,,,,
1231,64,Premium Category_64 Item 1,9.83,8,pack,SKU-001231,5396737948711,High quality premium category_64 item 1 available in our store,neutral,approved,,,,
1232,64,Category_64 Item 1 - Family Size,17.14,11,lb,SKU-001232,4855245787157,High quality category_64 item 1 - family size available in our store,good,approved,,,,
1233,64,Category_64 Item 1 - Single Serve,2.44,31,box,SKU-001233,8415608213714,High quality category_64 item 1 - single serve available in our store,poor,approved,,,,
1234,64,Organic Category_64 Item 2,5.31,23,each,SKU-001234,1842547681828,High quality organic category_64 item 2 available in our store,poor,approved,,,,
1235,64,Premium Category_64 Item 2,21.44,41,pack,SKU-001235,6832303589296,High quality premium category_64 item 2 available in our store,neutral,approved,,,,
1236,64,Category_64 Item 2 - Family Size,8.77,25,pack,SKU-001236,8808583825216,High quality category_64 item 2 - family size available in our store,good,approved,,,,
1237,64,Category_64 Item 2 - Single Serve,4.24,49,oz,SKU-001237,2932896340640,High quality category_64 item 2 - single serve available in our store,neutral,approved,,,,
1238,64,Organic Category_64 Item 3,1.73,54,box,SKU-001238,6867752401486,High quality organic category_64 item 3 available in our store,good,approved,,,,
1239,64,Premium Category_64 Item 3,15.03,27,each,SKU-001239,4399106227234,High quality premium category_64 item 3 available in our store,poor,approved,,,,
1240,64,Category_64 Item 3 - Family Size,13.67,104,lb,SKU-001240,6266933513428,High quality category_64 item 3 - family size available in our store,good,approved,,,,
1241,64,Category_64 Item 3 - Single Serve,7.98,133,each,SKU-001241,6192372450188,High quality category_64 item 3 - single serve available in our store,good,approved,,,,
1242,65,Category_65 Item 1,9.35,10,lb,SKU-001242,4819737418974,High quality category_65 item 1 available in our store,good,approved,,,,
1243,65,Category_65 Item 2,5.24,79,bottle,SKU-001243,2154064176923,High quality category_65 item 2 available in our store,good,approved,,,,
1244,65,Category_65 Item 3,9.3,74,pack,SKU-001244,7438119953765,High quality category_65 item 3 available in our store,poor,approved,,,,
1245,65,Category_65 Item 4,14.41,121,bottle,SKU-001245,6014448564516,High quality category_65 item 4 available in our store,good,approved,,,,
1246,65,Category_65 Item 5,11.1,26,bag,SKU-001246,173973964171,High quality category_65 item 5 available in our store,neutral,approved,,,,
1247,65,Category_65 Item 6,2.27,36,bag,SKU-001247,8996986091915,High quality category_65 item 6 available in our store,neutral,approved,,,,
1248,65,Category_65 Item 7,2.52,43,lb,SKU-001248,9113599660577,High quality category_65 item 7 available in our store,good,approved,,,,
1249,65,Category_65 Item 8,3.99,103,lb,SKU-001249,7980660392055,High quality category_65 item 8 available in our store,good,approved,,,,
1250,65,Organic Category_65 Item 1,14.06,148,box,SKU-001250,1460745553473,High quality organic category_65 item 1 available in our store,neutral,approved,,,,
1251,65,Premium Category_65 Item 1,15.33,121,bottle,SKU-001251,574238856529,High quality premium category_65 item 1 available in our store,good,approved,,,,
1252,65,Category_65 Item 1 - Family Size,14.0,116,lb,SKU-001252,7155983541163,High quality category_65 item 1 - family size available in our store,good,approved,,,,
1253,65,Category_65 Item 1 - Single Serve,4.45,34,lb,SKU-001253,5972634755753,High quality category_65 item 1 - single serve available in our store,good,approved,,,,
1254,65,Organic Category_65 Item 2,3.24,45,bag,SKU-001254,2250139488486,High quality organic category_65 item 2 available in our store,good,approved,,,,
1255,65,Premium Category_65 Item 2,8.71,19,bottle,SKU-001255,8269131196422,High quality premium category_65 item 2 available in our store,neutral,approved,,,,
1256,65,Category_65 Item 2 - Family Size,21.14,127,bag,SKU-001256,5856261499153,High quality category_65 item 2 - family size available in our store,neutral,approved,,,,
1257,65,Category_65 Item 2 - Single Serve,13.13,0,box,SKU-001257,3703824073331,High quality category_65 item 2 - single serve available in our store,neutral,approved,,,,
1258,65,Organic Category_65 Item 3,27.39,30,bag,SKU-001258,3732043097767,High quality organic category_65 item 3 available in our store,poor,approved,,,,
1259,65,Premium Category_65 Item 3,9.32,45,box,SKU-001259,8893628969642,High quality premium category_65 item 3 available in our store,neutral,approved,,,,
1260,65,Category_65 Item 3 - Family Size,23.03,110,each,SKU-001260,5465535851254,High quality category_65 item 3 - family size available in our store,good,approved,,,,
1261,65,Category_65 Item 3 - Single Serve,12.45,145,bottle,SKU-001261,3892187851936,High quality category_65 item 3 - single serve available in our store,neutral,approved,,,,
1262,66,Category_66 Item 1,8.13,40,box,SKU-001262,5837490797791,High quality category_66 item 1 available in our store,good,approved,,,,
1263,66,Category_66 Item 2,9.86,96,box,SKU-001263,6120878057211,High quality category_66 item 2 available in our store,neutral,approved,,,,
1264,66,Category_66 Item 3,5.26,15,lb,SKU-001264,5149409762630,High quality category_66 item 3 available in our store,good,approved,,,,
1265,66,Category_66 Item 4,6.49,149,lb,SKU-001265,7484539862897,High quality category_66 item 4 available in our store,neutral,approved,,,,
1266,66,Category_66 Item 5,6.7,109,oz,SKU-001266,5090591191862,High quality category_66 item 5 available in our store,good,approved,,,,
1267,66,Category_66 Item 6,1.84,62,each,SKU-001267,2339220715110,High quality category_66 item 6 available in our store,good,approved,,,,
1268,66,Category_66 Item 7,2.26,16,pack,SKU-001268,6966672521455,High quality category_66 item 7 available in our store,good,approved,,,,
1269,66,Category_66 Item 8,1.29,83,lb,SKU-001269,2647124633516,High quality category_66 item 8 available in our store,poor,approved,,,,
1270,66,Category_66 Item 9,9.51,0,oz,SKU-001270,5718409080510,High quality category_66 item 9 available in our store,good,approved,,,,
1271,66,Category_66 Item 10,1.32,81,bag,SKU-001271,2080056409956,High quality category_66 item 10 available in our store,good,approved,,,,
1272,66,Category_66 Item 11,2.46,125,lb,SKU-001272,1239728351296,High quality category_66 item 11 available in our store,good,approved,,,,
1273,66,Organic Category_66 Item 1,14.24,86,each,SKU-001273,5927282709085,High quality organic category_66 item 1 available in our store,good,approved,,,,
1274,66,Premium Category_66 Item 1,11.28,19,pack,SKU-001274,1441529821735,High quality premium category_66 item 1 available in our store,good,approved,,,,
1275,66,Category_66 Item 1 - Family Size,8.48,146,bag,SKU-001275,9295786718152,High quality category_66 item 1 - family size available in our store,neutral,approved,,,,
1276,66,Category_66 Item 1 - Single Serve,15.36,148,lb,SKU-001276,3523736050790,High quality category_66 item 1 - single serve available in our store,good,approved,,,,
1277,66,Organic Category_66 Item 2,14.41,109,each,SKU-001277,1815899886838,High quality organic category_66 item 2 available in our store,good,approved,,,,
1278,66,Premium Category_66 Item 2,20.06,76,bag,SKU-001278,4527346666173,High quality premium category_66 item 2 available in our store,good,approved,,,,
1279,66,Category_66 Item 2 - Family Size,12.07,131,bag,SKU-001279,715879647408,High quality category_66 item 2 - family size available in our store,neutral,approved,,,,
1280,66,Category_66 Item 2 - Single Serve,14.2,132,pack,SKU-001280,8031499825081,High quality category_66 item 2 - single serve available in our store,good,approved,,,,
1281,66,Organic Category_66 Item 3,18.47,119,oz,SKU-001281,46358068828,High quality organic category_66 item 3 available in our store,neutral,approved,,,,
1282,66,Premium Category_66 Item 3,16.96,111,box,SKU-001282,8503172351373,High quality premium category_66 item 3 available in our store,good,approved,,,,
1283,66,Category_66 Item 3 - Family Size,7.29,61,each,SKU-001283,3990063140355,High quality category_66 item 3 - family size available in our store,neutral,approved,,,,
1284,66,Category_66 Item 3 - Single Serve,13.65,105,oz,SKU-001284,2635602293949,High quality category_66 item 3 - single serve available in our store,poor,approved,,,,
1285,67,Category_67 Item 1,13.68,68,pack,SKU-001285,6943460666437,High quality category_67 item 1 available in our store,good,approved,,,,
1286,67,Category_67 Item 2,11.29,60,bag,SKU-001286,7490607231113,High quality category_67 item 2 available in our store,good,approved,,,,
1287,67,Category_67 Item 3,1.41,79,bag,SKU-001287,2712852464845,High quality category_67 item 3 available in our store,poor,approved,,,,
1288,67,Category_67 Item 4,7.32,9,each,SKU-001288,4941163187329,High quality category_67 item 4 available in our store,good,approved,,,,
1289,67,Category_67 Item 5,4.87,71,bottle,SKU-001289,8077113062111,High quality category_67 item 5 available in our store,neutral,approved,,,,
1290,67,Category_67 Item 6,1.62,0,pack,SKU-001290,3695727908332,High quality category_67 item 6 available in our store,poor,approved,,,,
1291,67,Category_67 Item 7,2.25,76,pack,SKU-001291,5090254257300,High quality category_67 item 7 available in our store,poor,approved,,,,
1292,67,Organic Category_67 Item 1,23.15,23,bag,SKU-001292,6624813235707,High quality organic category_67 item 1 available in our store,neutral,approved,,,,
1293,67,Premium Category_67 Item 1,3.93,128,lb,SKU-001293,7139848228505,High quality premium category_67 item 1 available in our store,neutral,approved,,,,
1294,67,Category_67 Item 1 - Family Size,32.79,64,bag,SKU-001294,1168809255027,High quality category_67 item 1 - family size available in our store,good,approved,,,,
1295,67,Category_67 Item 1 - Single Serve,2.82,80,oz,SKU-001295,1306090691302,High quality category_67 item 1 - single serve available in our store,neutral,approved,,,,
1296,67,Organic Category_67 Item 2,21.53,108,each,SKU-001296,9810796496731,High quality organic category_67 item 2 available in our store,good,approved,,,,
1297,67,Premium Category_67 Item 2,22.74,65,pack,SKU-001297,7945772785324,High quality premium category_67 item 2 available in our store,good,approved,,,,
1298,67,Category_67 Item 2 - Family Size,14.31,81,box,SKU-001298,4264250642076,High quality category_67 item 2 - family size available in our store,neutral,approved,,,,
1299,67,Category_67 Item 2 - Single Serve,15.44,37,oz,SKU-001299,6836253666779,High quality category_67 item 2 - single serve available in our store,good,approved,,,,
1300,67,Organic Category_67 Item 3,8.91,8,pack,SKU-001300,7675556283332,High quality organic category_67 item 3 available in our store,neutral,approved,,,,
1301,67,Premium Category_67 Item 3,3.17,61,oz,SKU-001301,3939578654360,High quality premium category_67 item 3 available in our store,good,approved,,,,
1302,67,Category_67 Item 3 - Family Size,26.95,31,box,SKU-001302,2718749603359,High quality category_67 item 3 - family size available in our store,poor,approved,,,,
1303,67,Category_67 Item 3 - Single Serve,6.82,100,oz,SKU-001303,8268627036921,High quality category_67 item 3 - single serve available in our store,poor,approved,,,,
1304,68,Category_68 Item 1,5.45,41,bag,SKU-001304,4926932657326,High quality category_68 item 1 available in our store,poor,approved,,,,
1305,68,Category_68 Item 2,12.49,0,pack,SKU-001305,7599801110009,High quality category_68 item 2 available in our store,poor,approved,,,,
1306,68,Category_68 Item 3,13.34,125,bag,SKU-001306,5155323415958,High quality category_68 item 3 available in our store,poor,approved,,,,
1307,68,Category_68 Item 4,5.98,108,pack,SKU-001307,9775244182225,High quality category_68 item 4 available in our store,good,approved,,,,
1308,68,Category_68 Item 5,4.9,16,oz,SKU-001308,6189628874317,High quality category_68 item 5 available in our store,neutral,approved,,,,
1309,68,Category_68 Item 6,9.21,83,bag,SKU-001309,2710267672091,High quality category_68 item 6 available in our store,neutral,approved,,,,
1310,68,Category_68 Item 7,10.61,47,bottle,SKU-001310,5799270795512,High quality category_68 item 7 available in our store,neutral,approved,,,,
1311,68,Organic Category_68 Item 1,1.37,78,oz,SKU-001311,5122946213544,High quality organic category_68 item 1 available in our store,good,approved,,,,
1312,68,Premium Category_68 Item 1,7.71,33,pack,SKU-001312,1597099625430,High quality premium category_68 item 1 available in our store,good,approved,,,,
1313,68,Category_68 Item 1 - Family Size,27.39,34,oz,SKU-001313,8480752034478,High quality category_68 item 1 - family size available in our store,neutral,approved,,,,
1314,68,Category_68 Item 1 - Single Serve,5.9,72,each,SKU-001314,6504715802903,High quality category_68 item 1 - single serve available in our store,good,approved,,,,
1315,68,Organic Category_68 Item 2,9.83,0,each,SKU-001315,9046376604658,High quality organic category_68 item 2 available in our store,good,approved,,,,
1316,68,Premium Category_68 Item 2,14.68,58,lb,SKU-001316,5866525483743,High quality premium category_68 item 2 available in our store,good,approved,,,,
1317,68,Category_68 Item 2 - Family Size,18.62,102,box,SKU-001317,4171581021312,High quality category_68 item 2 - family size available in our store,good,approved,,,,
1318,68,Category_68 Item 2 - Single Serve,2.33,94,each,SKU-001318,2512931100592,High quality category_68 item 2 - single serve available in our store,good,approved,,,,
1319,68,Organic Category_68 Item 3,17.2,116,pack,SKU-001319,1297519102311,High quality organic category_68 item 3 available in our store,good,approved,,,,
1320,68,Premium Category_68 Item 3,15.37,68,oz,SKU-001320,2110633016588,High quality premium category_68 item 3 available in our store,good,approved,,,,
1321,68,Category_68 Item 3 - Family Size,12.27,55,pack,SKU-001321,3737927490726,High quality category_68 item 3 - family size available in our store,neutral,approved,,,,
1322,68,Category_68 Item 3 - Single Serve,7.26,104,pack,SKU-001322,8012342893112,High quality category_68 item 3 - single serve available in our store,good,approved,,,,
1323,69,Category_69 Item 1,4.52,115,each,SKU-001323,3253269496849,High quality category_69 item 1 available in our store,neutral,approved,,,,
1324,69,Category_69 Item 2,7.86,2,bag,SKU-001324,3645380442100,High quality category_69 item 2 available in our store,good,approved,,,,
1325,69,Category_69 Item 3,11.39,54,bottle,SKU-001325,1750961701599,High quality category_69 item 3 available in our store,good,approved,,,,
1326,69,Category_69 Item 4,9.95,18,lb,SKU-001326,5919457575748,High quality category_69 item 4 available in our store,good,approved,,,,
1327,69,Category_69 Item 5,14.96,120,oz,SKU-001327,7583392056778,High quality category_69 item 5 available in our store,poor,approved,,,,
1328,69,Category_69 Item 6,15.5,11,lb,SKU-001328,5677722660253,High quality category_69 item 6 available in our store,neutral,approved,,,,
1329,69,Category_69 Item 7,5.53,101,bottle,SKU-001329,6265062292310,High quality category_69 item 7 available in our store,poor,approved,,,,
1330,69,Category_69 Item 8,9.38,148,each,SKU-001330,672453076248,High quality category_69 item 8 available in our store,neutral,approved,,,,
1331,69,Organic Category_69 Item 1,25.81,33,lb,SKU-001331,8433797662700,High quality organic category_69 item 1 available in our store,neutral,approved,,,,
1332,69,Premium Category_69 Item 1,3.96,11,each,SKU-001332,5115794238739,High quality premium category_69 item 1 available in our store,poor,approved,,,,
1333,69,Category_69 Item 1 - Family Size,9.12,110,oz,SKU-001333,6704254969192,High quality category_69 item 1 - family size available in our store,good,approved,,,,
1334,69,Category_69 Item 1 - Single Serve,13.43,67,box,SKU-001334,2845525971071,High quality category_69 item 1 - single serve available in our store,poor,approved,,,,
1335,69,Organic Category_69 Item 2,10.28,38,box,SKU-001335,5633535748595,High quality organic category_69 item 2 available in our store,neutral,approved,,,,
1336,69,Premium Category_69 Item 2,15.97,38,lb,SKU-001336,5325939933799,High quality premium category_69 item 2 available in our store,good,approved,,,,
1337,69,Category_69 Item 2 - Family Size,9.76,111,lb,SKU-001337,7058162951879,High quality category_69 item 2 - family size available in our store,poor,approved,,,,
1338,69,Category_69 Item 2 - Single Serve,1.6,91,bottle,SKU-001338,7941763425071,High quality category_69 item 2 - single serve available in our store,good,approved,,,,
1339,69,Organic Category_69 Item 3,4.37,37,lb,SKU-001339,3305597824570,High quality organic category_69 item 3 available in our store,good,approved,,,,
1340,69,Premium Category_69 Item 3,8.93,130,pack,SKU-001340,5983399140388,High quality premium category_69 item 3 available in our store,poor,approved,,,,
1341,69,Category_69 Item 3 - Family Size,18.66,1,box,SKU-001341,8436604432404,High quality category_69 item 3 - family size available in our store,good,approved,,,,
1342,69,Category_69 Item 3 - Single Serve,14.8,63,pack,SKU-001342,615727682974,High quality category_69 item 3 - single serve available in our store,good,approved,,,,
1343,70,Category_70 Item 1,1.38,31,bag,SKU-001343,5147439742929,High quality category_70 item 1 available in our store,poor,approved,,,,
1344,70,Category_70 Item 2,2.58,0,each,SKU-001344,5010587525686,High quality category_70 item 2 available in our store,good,approved,,,,
1345,70,Category_70 Item 3,11.61,122,bag,SKU-001345,656259045998,High quality category_70 item 3 available in our store,good,approved,,,,
1346,70,Category_70 Item 4,10.86,84,lb,SKU-001346,802711221824,High quality category_70 item 4 available in our store,poor,approved,,,,
1347,70,Category_70 Item 5,5.86,145,each,SKU-001347,3155516517683,High quality category_70 item 5 available in our store,good,approved,,,,
1348,70,Category_70 Item 6,10.64,82,pack,SKU-001348,866281372140,High quality category_70 item 6 available in our store,good,approved,,,,
1349,70,Category_70 Item 7,15.27,97,lb,SKU-001349,3308003700338,High quality category_70 item 7 available in our store,good,approved,,,,
1350,70,Category_70 Item 8,15.47,0,lb,SKU-001350,2285566084703,High quality category_70 item 8 available in our store,good,approved,,,,
1351,70,Category_70 Item 9,6.82,103,oz,SKU-001351,6810390339703,High quality category_70 item 9 available in our store,poor,approved,,,,
1352,70,Organic Category_70 Item 1,4.55,110,bottle,SKU-001352,5195826328096,High quality organic category_70 item 1 available in our store,good,approved,,,,
1353,70,Premium Category_70 Item 1,14.4,24,pack,SKU-001353,4485862394539,High quality premium category_70 item 1 available in our store,good,approved,,,,
1354,70,Category_70 Item 1 - Family Size,13.59,68,box,SKU-001354,5461470798630,High quality category_70 item 1 - family size available in our store,good,approved,,,,
1355,70,Category_70 Item 1 - Single Serve,7.33,94,box,SKU-001355,2106133943943,High quality category_70 item 1 - single serve available in our store,neutral,approved,,,,
1356,70,Organic Category_70 Item 2,3.6,118,bottle,SKU-001356,5703943804036,High quality organic category_70 item 2 available in our store,neutral,approved,,,,
1357,70,Premium Category_70 Item 2,4.96,134,lb,SKU-001357,2537657692770,High quality premium category_70 item 2 available in our store,good,approved,,,,
1358,70,Category_70 Item 2 - Family Size,26.78,38,each,SKU-001358,8943191009006,High quality category_70 item 2 - family size available in our store,good,approved,,,,
1359,70,Category_70 Item 2 - Single Serve,4.72,109,oz,SKU-001359,4047692105336,High quality category_70 item 2 - single serve available in our store,neutral,approved,,,,
1360,70,Organic Category_70 Item 3,22.24,130,bag,SKU-001360,6514604014249,High quality organic category_70 item 3 available in our store,good,approved,,,,
1361,70,Premium Category_70 Item 3,19.91,90,oz,SKU-001361,7310720113793,High quality premium category_70 item 3 available in our store,neutral,approved,,,,
1362,70,Category_70 Item 3 - Family Size,2.49,118,each,SKU-001362,8440971231669,High quality category_70 item 3 - family size available in our store,neutral,approved,,,,
1363,70,Category_70 Item 3 - Single Serve,1.67,106,bottle,SKU-001363,76762090146,High quality category_70 item 3 - single serve available in our store,neutral,approved,,,,
1364,71,Category_71 Item 1,12.35,115,box,SKU-001364,4734043370092,High quality category_71 item 1 available in our store,good,approved,,,,
1365,71,Category_71 Item 2,14.76,47,each,SKU-001365,6873045195772,High quality category_71 item 2 available in our store,neutral,approved,,,,
1366,71,Category_71 Item 3,10.05,27,bag,SKU-001366,8255882556295,High quality category_71 item 3 available in our store,good,approved,,,,
1367,71,Category_71 Item 4,2.74,43,bottle,SKU-001367,6575427865616,High quality category_71 item 4 available in our store,neutral,approved,,,,
1368,71,Category_71 Item 5,14.02,124,oz,SKU-001368,9425577820584,High quality category_71 item 5 available in our store,poor,approved,,,,
1369,71,Category_71 Item 6,6.4,101,pack,SKU-001369,2958292361614,High quality category_71 item 6 available in our store,good,approved,,,,
1370,71,Category_71 Item 7,1.2,0,pack,SKU-001370,8808190482352,High quality category_71 item 7 available in our store,poor,approved,,,,
1371,71,Category_71 Item 8,13.88,53,bag,SKU-001371,7155868639565,High quality category_71 item 8 available in our store,neutral,approved,,,,
1372,71,Category_71 Item 9,7.53,137,each,SKU-001372,1372308172147,High quality category_71 item 9 available in our store,neutral,approved,,,,
1373,71,Category_71 Item 10,3.21,108,lb,SKU-001373,3643813000415,High quality category_71 item 10 available in our store,poor,approved,,,,
1374,71,Category_71 Item 11,12.07,113,bag,SKU-001374,3211471656093,High quality category_71 item 11 available in our store,poor,approved,,,,
1375,71,Organic Category_71 Item 1,12.9,145,pack,SKU-001375,4565346997996,High quality organic category_71 item 1 available in our store,good,approved,,,,
1376,71,Premium Category_71 Item 1,1.75,110,bag,SKU-001376,707550476810,High quality premium category_71 item 1 available in our store,neutral,approved,,,,
1377,71,Category_71 Item 1 - Family Size,18.74,74,lb,SKU-001377,6995706071741,High quality category_71 item 1 - family size available in our store,good,approved,,,,
1378,71,Category_71 Item 1 - Single Serve,9.86,124,each,SKU-001378,8113176539709,High quality category_71 item 1 - single serve available in our store,neutral,approved,,,,
1379,71,Organic Category_71 Item 2,10.17,16,oz,SKU-001379,5487396102900,High quality organic category_71 item 2 available in our store,good,approved,,,,
1380,71,Premium Category_71 Item 2,12.11,88,bag,SKU-001380,8718274968040,High quality premium category_71 item 2 available in our store,good,approved,,,,
1381,71,Category_71 Item 2 - Family Size,8.68,88,bag,SKU-001381,9187274204950,High quality category_71 item 2 - family size available in our store,good,approved,,,,
1382,71,Category_71 Item 2 - Single Serve,14.63,86,box,SKU-001382,6121377306268,High quality category_71 item 2 - single serve available in our store,neutral,approved,,,,
1383,71,Organic Category_71 Item 3,13.87,99,bag,SKU-001383,423597371122,High quality organic category_71 item 3 available in our store,neutral,approved,,,,
1384,71,Premium Category_71 Item 3,20.15,41,box,SKU-001384,2299077560854,High quality premium category_71 item 3 available in our store,neutral,approved,,,,
1385,71,Category_71 Item 3 - Family Size,4.2,44,each,SKU-001385,8167046861117,High quality category_71 item 3 - family size available in our store,good,approved,,,,
1386,71,Category_71 Item 3 - Single Serve,12.89,126,oz,SKU-001386,4576832102190,High quality category_71 item 3 - single serve available in our store,neutral,approved,,,,
1387,72,Category_72 Item 1,6.37,66,oz,SKU-001387,2378584712960,High quality category_72 item 1 available in our store,good,approved,,,,
1388,72,Category_72 Item 2,13.88,128,lb,SKU-001388,1803324260506,High quality category_72 item 2 available in our store,good,approved,,,,
1389,72,Category_72 Item 3,2.7,58,lb,SKU-001389,8018498042534,High quality category_72 item 3 available in our store,good,approved,,,,
1390,72,Category_72 Item 4,15.89,0,pack,SKU-001390,7337773126884,High quality category_72 item 4 available in our store,poor,approved,,,,
1391,72,Organic Category_72 Item 1,6.46,131,box,SKU-001391,1228217819232,High quality organic category_72 item 1 available in our store,neutral,approved,,,,
1392,72,Premium Category_72 Item 1,21.78,117,pack,SKU-001392,6534606056030,High quality premium category_72 item 1 available in our store,poor,approved,,,,
1393,72,Category_72 Item 1 - Family Size,24.5,26,pack,SKU-001393,5679327986233,High quality category_72 item 1 - family size available in our store,neutral,approved,,,,
